pose_pos_x, pose_pos_y, pose_pos_z, pose_r_w, pose_r_x, pose_r_y, pose_r_z, gt_x, gt_y, gt_z, gt_r
0.027160484343767166, 1.4891681671142578, 15.124092102050781, -0.012289096, 0.05646586, -0.058444772, 0.99661666, -12.0, 0.0, 0.0, 0.0
2.3956828117370605, 1.2440370321273804, 28.752037048339844, 0.026559124, 0.09677498, -0.038827084, 0.994194, -24.0, 0.0, 0.0, 0.0
-1.5589720010757446, 0.005004147998988628, 19.80029296875, 0.0062510874, -0.39022064, -0.07135333, 0.9179311, -12.0, -12.0, 0.0, 0.78
3.0714313983917236, -0.42203137278556824, 16.107011795043945, 0.05468246, 0.31038123, -0.08113766, 0.9455633, -12.0, 6.0, 0.0, -0.78
-5.549164295196533, -1.5183203220367432, 28.49952507019043, -0.0048622857, 0.015619093, -0.109027855, 0.9939041, -24.0, 6.0, 0.0, 0.0
2.8309662342071533, 0.2743018567562103, 14.348198890686035, 0.016265897, -0.030496322, -0.08553477, 0.9957355, -12.0, -3.0, 0.0, 0.0
