pose_pos_x, pose_pos_y, pose_pos_z, pose_r_w, pose_r_x, pose_r_y, pose_r_z, gt_x, gt_y, gt_z, gt_r
0.24893522262573242, 0.7957226634025574, 13.965217590332031, 0.99766254, -0.066111565, 0.010482159, 0.013740392, -12, 0, 0, 0
0.7144445180892944, 0.14634402096271515, 14.119644165039062, 0.94588923, -0.07440801, 0.31050897, -0.057803024, -12, -12, 0, .7
-9.631043434143066, 3.504793405532837, 30.20060920715332, 0.9365898, -0.044289347, -0.34753338, 0.007655327, -24, 12, 0, -.7
